PMID,Title,Journal,Publication Date,DOI,PMC ID,Free Text Availability
12238947,"Comparative characterization of hexose transporters of Plasmodium knowlesi, Plasmodium yoelii and Toxoplasma gondii highlights functional differences within the apicomplexan family.",The Biochemical journal,"{'Year': '2002', 'Month': 'Dec', 'Day': '15'}",10.1042/BJ20021189,PMC1223042,Likely Freely Available
10066789,Intraerythrocytic Plasmodium falciparum expresses a high affinity facilitative hexose transporter.,The Journal of biological chemistry,"{'Year': '1999', 'Month': 'Mar', 'Day': '12'}",10.1074/jbc.274.11.7272,,Likely no free text
25894322,Identification of Selective Inhibitors of the Plasmodium falciparum Hexose Transporter PfHT by Screening Focused Libraries of Anti-Malarial Compounds.,PloS one,{'Year': '2015'},10.1371/journal.pone.0123598,PMC4404333,Likely Freely Available
26248369,The Glucose Transporter PfHT1 Is an Antimalarial Target of the HIV Protease Inhibitor Lopinavir.,Antimicrobial agents and chemotherapy,"{'Year': '2015', 'Month': 'Oct'}",10.1128/AAC.00899-15,PMC4576095,Likely Freely Available
31996846,The molecular basis for sugar import in malaria parasites.,Nature,"{'Year': '2020', 'Month': 'Feb'}",10.1038/s41586-020-1963-z,,Likely no free text
8944766,Computational method to predict mitochondrially imported proteins and their targeting sequences.,European journal of biochemistry,"{'Year': '1996', 'Month': 'Nov', 'Day': '01'}",10.1111/j.1432-1033.1996.00779.x,,Likely no free text
27432909,Comparative Proteomics and Functional Analysis Reveal a Role of Plasmodium falciparum Osmiophilic Bodies in Malaria Parasite Transmission.,Molecular & cellular proteomics : MCP,"{'Year': '2016', 'Month': 'Oct'}",10.1074/mcp.M116.060681,PMC5054347,Likely Freely Available
27063980,"Identification of Toxoplasma TgPH1, a pleckstrin homology domain-containing protein that binds to the phosphoinositide PI(3,5)P2.",Molecular and biochemical parasitology,"{'Year': '2016', 'Month': 'May'}",10.1016/j.molbiopara.2016.03.011,,Likely no free text
24709262,Sulfur mobilization for Fe-S cluster assembly by the essential SUF pathway in the Plasmodium falciparum apicoplast and its inhibition.,Antimicrobial agents and chemotherapy,"{'Year': '2014', 'Month': 'Jun'}",10.1128/AAC.02711-13,PMC4068488,Likely Freely Available
30721667,Functional analysis of iron-sulfur cluster biogenesis (SUF pathway) from Plasmodium vivax clinical isolates.,Experimental parasitology,"{'Year': '2019', 'Month': 'Mar'}",10.1016/j.exppara.2019.01.015,,Likely no free text
24086138,The suf iron-sulfur cluster synthesis pathway is required for apicoplast maintenance in malaria parasites.,PLoS pathogens,{'Year': '2013'},10.1371/journal.ppat.1003655,PMC3784473,Likely Freely Available
24709262,Sulfur mobilization for Fe-S cluster assembly by the essential SUF pathway in the Plasmodium falciparum apicoplast and its inhibition.,Antimicrobial agents and chemotherapy,"{'Year': '2014', 'Month': 'Jun'}",10.1128/AAC.02711-13,PMC4068488,Likely Freely Available
23729665,"Identification and functional analysis of the primary pantothenate transporter, PfPAT, of the human malaria parasite Plasmodium falciparum.",The Journal of biological chemistry,"{'Year': '2013', 'Month': 'Jul', 'Day': '12'}",10.1074/jbc.M113.482992,PMC3711320,Likely Freely Available
19111634,"Elucidation of the substrate specificity, kinetic and catalytic mechanism of adenylosuccinate lyase from Plasmodium falciparum.",Biochimica et biophysica acta,"{'Year': '2009', 'Month': 'Apr'}",10.1016/j.bbapap.2008.11.021,,Likely no free text
12850259,Characterisation of the merozoite surface protein-2 promoter using stable and transient transfection in Plasmodium falciparum.,Molecular and biochemical parasitology,"{'Year': '2003', 'Month': 'Jul'}",10.1016/s0166-6851(03)00118-x,,Likely no free text
3293051,Identification of two integral membrane proteins of Plasmodium falciparum.,Proceedings of the National Academy of Sciences of the United States of America,"{'Year': '1988', 'Month': 'Jul'}",10.1073/pnas.85.14.5195,PMC281715,Likely Freely Available
2181307,Structural diversity in the 45-kilodalton merozoite surface antigen of Plasmodium falciparum.,Molecular and biochemical parasitology,"{'Year': '1990', 'Month': 'Mar'}",10.1016/0166-6851(90)90061-p,,Likely no free text
8992312,Structural analysis of the glycosyl-phosphatidylinositol membrane anchor of the merozoite surface proteins-1 and -2 of Plasmodium falciparum.,Molecular and biochemical parasitology,"{'Year': '1996', 'Month': 'Jan'}",10.1016/0166-6851(95)02518-9,,Likely no free text
10551366,Lack of sequence diversity in the gene encoding merozoite surface protein 5 of Plasmodium falciparum.,Molecular and biochemical parasitology,"{'Year': '1999', 'Month': 'Oct', 'Day': '15'}",10.1016/s0166-6851(99)00134-6,,Likely no free text
16603573,Identification and stoichiometry of glycosylphosphatidylinositol-anchored membrane proteins of the human malaria parasite Plasmodium falciparum.,Molecular & cellular proteomics : MCP,"{'Year': '2006', 'Month': 'Jul'}",10.1074/mcp.M600035-MCP200,,Likely no free text
9804551,Chromosome 2 sequence of the human malaria parasite Plasmodium falciparum.,"Science (New York, N.Y.)","{'Year': '1998', 'Month': 'Nov', 'Day': '06'}",10.1126/science.282.5391.1126,,Likely no free text
34032321,[Fe-S] biogenesis and unusual assembly of the ISC scaffold complex in the Plasmodium falciparum mitochondrion.,Molecular microbiology,"{'Year': '2021', 'Month': 'Aug'}",10.1111/mmi.14735,,Likely no free text
12228245,A subset of Plasmodium falciparum SERA genes are expressed and appear to play an important role in the erythrocytic cycle.,The Journal of biological chemistry,"{'Year': '2002', 'Month': 'Dec', 'Day': '06'}",10.1074/jbc.M206974200,,Likely no free text
33932049,Autocatalytic activation of a malarial egress protease is druggable and requires a protein cofactor.,The EMBO journal,"{'Year': '2021', 'Month': 'Jun', 'Day': '01'}",10.15252/embj.2020107226,PMC8167364,Likely Freely Available
29459732,A protease cascade regulates release of the human malaria parasite Plasmodium falciparum from host red blood cells.,Nature microbiology,"{'Year': '2018', 'Month': 'Apr'}",10.1038/s41564-018-0111-0,PMC6089347,Likely Freely Available
28202027,A novel Pfs38 protein complex on the surface of Plasmodium falciparum blood-stage merozoites.,Malaria journal,"{'Year': '2017', 'Month': 'Feb', 'Day': '16'}",10.1186/s12936-017-1716-0,PMC5312596,Likely Freely Available
31148576,Plasmodium pseudo-Tyrosine Kinase-like binds PP1 and SERA5 and is exported to host erythrocytes.,Scientific reports,"{'Year': '2019', 'Month': 'May', 'Day': '31'}",10.1038/s41598-019-44542-3,PMC6544628,Likely Freely Available
25599609,Plasmodium falciparum SERA5 plays a non-enzymatic role in the malarial asexual blood-stage lifecycle.,Molecular microbiology,"{'Year': '2015', 'Month': 'Apr'}",10.1111/mmi.12941,PMC4671257,Likely Freely Available
12228245,A subset of Plasmodium falciparum SERA genes are expressed and appear to play an important role in the erythrocytic cycle.,The Journal of biological chemistry,"{'Year': '2002', 'Month': 'Dec', 'Day': '06'}",10.1074/jbc.M206974200,,Likely no free text
21203490,Compartmentation of redox metabolism in malaria parasites.,PLoS pathogens,"{'Year': '2010', 'Month': 'Dec', 'Day': '23'}",10.1371/journal.ppat.1001242,PMC3009606,Likely Freely Available
28683142,The Plasmodium falciparum pseudoprotease SERA5 regulates the kinetics and efficiency of malaria parasite egress from host erythrocytes.,PLoS pathogens,"{'Year': '2017', 'Month': 'Jul'}",10.1371/journal.ppat.1006453,PMC5500368,Likely Freely Available
28428983,Rapid inducible protein displacement in <i>Plasmodium</i><i>in vivo</i> and <i>in vitro</i> using knocksideways technology.,Wellcome open research,"{'Year': '2017', 'Month': 'Mar', 'Day': '14'}",10.12688/wellcomeopenres.11005.1,PMC5395084,Likely Freely Available
12270624,Functional characterization of the acyl carrier protein (PfACP) and beta-ketoacyl ACP synthase III (PfKASIII) from Plasmodium falciparum.,Molecular and biochemical parasitology,"{'Year': '2002', 'Month': 'Aug', 'Day': '28'}",10.1016/s0166-6851(02)00140-8,,Likely no free text
10775264,Protein trafficking to the plastid of Plasmodium falciparum is via the secretory pathway.,The EMBO journal,"{'Year': '2000', 'Month': 'Apr', 'Day': '17'}",10.1093/emboj/19.8.1794,PMC302007,Likely Freely Available
28462015,Membrane and luminal proteins reach the apicoplast by different trafficking pathways in the malaria parasite <i>Plasmodium falciparum</i>.,PeerJ,{'Year': '2017'},10.7717/peerj.3128,PMC5410153,Likely Freely Available
23614815,Recycling factors for ribosome disassembly in the apicoplast and mitochondrion of Plasmodium falciparum.,Molecular microbiology,"{'Year': '2013', 'Month': 'Jun'}",10.1111/mmi.12230,,Likely no free text
33222390,A conserved malaria parasite antigen Pb22 plays a critical role in male gametogenesis in Plasmodium berghei.,Cellular microbiology,"{'Year': '2021', 'Month': 'Mar'}",10.1111/cmi.13294,PMC8194029,Likely Freely Available
12106866,"Male-specific expression of the paralog of malaria transmission-blocking target antigen Pfs230, PfB0400w.",Molecular and biochemical parasitology,"{'Year': '2002', 'Month': 'Jul'}",10.1016/s0166-6851(02)00091-9,,Likely no free text
30297725,"The Plasmodium falciparum male gametocyte protein P230p, a paralog of P230, is vital for ookinete formation and mosquito transmission.",Scientific reports,"{'Year': '2018', 'Month': 'Oct', 'Day': '08'}",10.1038/s41598-018-33236-x,PMC6175877,Likely Freely Available
17950739,PfCCp proteins of Plasmodium falciparum: gametocyte-specific expression and role in complement-mediated inhibition of exflagellation.,International journal for parasitology,"{'Year': '2008', 'Month': 'Mar'}",10.1016/j.ijpara.2007.08.009,,Likely no free text
1380124,Further characterization of interactions between gamete surface antigens of Plasmodium falciparum.,Molecular and biochemical parasitology,"{'Year': '1992', 'Month': 'Jul'}",10.1016/0166-6851(92)90013-a,,Likely no free text
26537493,A WD40-repeat protein unique to malaria parasites associates with adhesion protein complexes and is crucial for blood stage progeny.,Malaria journal,"{'Year': '2015', 'Month': 'Nov', 'Day': '04'}",10.1186/s12936-015-0967-x,PMC4634918,Likely Freely Available
31413195,Role of a patatin-like phospholipase in <i>Plasmodium falciparum</i> gametogenesis and malaria transmission.,Proceedings of the National Academy of Sciences of the United States of America,"{'Year': '2019', 'Month': 'Aug', 'Day': '27'}",10.1073/pnas.1900266116,PMC6717283,Likely Freely Available
31734953,A patatin-like phospholipase functions during gametocyte induction in the malaria parasite Plasmodium falciparum.,Cellular microbiology,"{'Year': '2020', 'Month': 'Mar'}",10.1111/cmi.13146,,Likely no free text
30235972,Disruption of the RNA exosome reveals the hidden face of the malaria parasite transcriptome.,RNA biology,{'Year': '2018'},10.1080/15476286.2018.1517014,PMC7000224,Likely Freely Available
18722339,Isolation and characterization of Plasmodium falciparum UAP56 homolog: evidence for the coupling of RNA binding and splicing activity by site-directed mutations.,Archives of biochemistry and biophysics,"{'Year': '2008', 'Month': 'Oct', 'Day': '15'}",10.1016/j.abb.2008.07.027,,Likely no free text
31384004,Transcriptome-wide dynamics of extensive m<sup>6</sup>A mRNA methylation during Plasmodium falciparum blood-stage development.,Nature microbiology,"{'Year': '2019', 'Month': 'Dec'}",10.1038/s41564-019-0521-7,PMC7611496,Likely Freely Available
17919451,Unraveling the components of protein translocation pathway in human malaria parasite Plasmodium falciparum.,Archives of biochemistry and biophysics,"{'Year': '2007', 'Month': 'Nov', 'Day': '15'}",10.1016/j.abb.2007.08.031,,Likely no free text
31492901,A lipid-binding protein mediates rhoptry discharge and invasion in Plasmodium falciparum and Toxoplasma gondii parasites.,Nature communications,"{'Year': '2019', 'Month': 'Sep', 'Day': '06'}",10.1038/s41467-019-11979-z,PMC6731292,Likely Freely Available
32179747,PfCERLI1 is a conserved rhoptry associated protein essential for Plasmodium falciparum merozoite invasion of erythrocytes.,Nature communications,"{'Year': '2020', 'Month': 'Mar', 'Day': '16'}",10.1038/s41467-020-15127-w,PMC7075938,Likely Freely Available
19103232,"Plasmodium falciparum secretory pathway: characterization of PfStx1, a plasma membrane Qa-SNARE.",Molecular and biochemical parasitology,"{'Year': '2009', 'Month': 'Apr'}",10.1016/j.molbiopara.2008.11.011,PMC2643330,Likely Freely Available
22188458,Construction of a Plasmodium falciparum Rab-interactome identifies CK1 and PKA as Rab-effector kinases in malaria parasites.,Biology of the cell,"{'Year': '2012', 'Month': 'Jan'}",10.1111/boc.201100081,PMC3437490,Likely Freely Available
18263733,Four distinct pathways of hemoglobin uptake in the malaria parasite Plasmodium falciparum.,Proceedings of the National Academy of Sciences of the United States of America,"{'Year': '2008', 'Month': 'Feb', 'Day': '19'}",10.1073/pnas.0711067105,PMC2268159,Likely Freely Available
12657463,The Plasmodium falciparum family of Rab GTPases.,Gene,"{'Year': '2003', 'Month': 'Mar', 'Day': '13'}",10.1016/s0378-1119(03)00381-0,,Likely no free text
11738814,Deciphering apicoplast targeting signals--feature extraction from nuclear-encoded precursors of Plasmodium falciparum apicoplast proteins.,Gene,"{'Year': '2001', 'Month': 'Dec', 'Day': '12'}",10.1016/s0378-1119(01)00776-4,,Likely no free text
33608523,20S proteasomes secreted by the malaria parasite promote its growth.,Nature communications,"{'Year': '2021', 'Month': 'Feb', 'Day': '19'}",10.1038/s41467-021-21344-8,PMC7895969,Likely Freely Available
24196969,Aminoacylation of Plasmodium falciparum tRNA(Asn) and insights in the synthesis of asparagine repeats.,The Journal of biological chemistry,"{'Year': '2013', 'Month': 'Dec', 'Day': '20'}",10.1074/jbc.M113.522896,PMC3868750,Likely Freely Available
36040030,TurboID Identification of Evolutionarily Divergent Components of the Nuclear Pore Complex in the Malaria Model Plasmodium berghei.,mBio,"{'Year': '2022', 'Month': 'Oct', 'Day': '26'}",10.1128/mbio.01815-22,PMC9601220,Likely Freely Available
12716913,"PfSPATR, a Plasmodium falciparum protein containing an altered thrombospondin type I repeat domain is expressed at several stages of the parasite life cycle and is the target of inhibitory antibodies.",The Journal of biological chemistry,"{'Year': '2003', 'Month': 'Jul', 'Day': '11'}",10.1074/jbc.M300865200,,Likely no free text
25092910,A conserved apicomplexan microneme protein contributes to Toxoplasma gondii invasion and virulence.,Infection and immunity,"{'Year': '2014', 'Month': 'Oct'}",10.1128/IAI.01877-14,PMC4187870,Likely Freely Available
16492767,Aminoacyl-transferases and the N-end rule pathway of prokaryotic/eukaryotic specificity in a human pathogen.,Proceedings of the National Academy of Sciences of the United States of America,"{'Year': '2006', 'Month': 'Feb', 'Day': '28'}",10.1073/pnas.0511224103,PMC1413915,Likely Freely Available
25701168,PFB0595w is a Plasmodium falciparum J protein that co-localizes with PfHsp70-1 and can stimulate its in vitro ATP hydrolysis activity.,The international journal of biochemistry & cell biology,"{'Year': '2015', 'Month': 'May'}",10.1016/j.biocel.2015.02.008,,Likely no free text
